dataset,seed_req,seed_ckpt,seed_dir,case_id,selected_case_name,noise_name,case_tag,split,files_total,files_done,files_skipped,n_boxes,mean_iou_noisy,mean_iou_refined,delta_iou,best_pt,out_dir
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.6,scale_0.6,train,50,50,0,216,0.3599995810894318,0.8865076715407056,0.5265080904512738,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.6/train"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.6,scale_0.6,val,50,50,0,214,0.3599999880119575,0.8754063051679566,0.5154063171559992,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.6/val"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.7,scale_0.7,train,50,50,0,216,0.4899994456250383,0.8493791715747762,0.3593797259497379,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.7/train"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.7,scale_0.7,val,50,50,0,214,0.48999930419357585,0.8381086935020614,0.34810938930848556,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.7/val"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.8,scale_0.8,train,50,50,0,216,0.6400005922691868,0.8235190150276657,0.18351842275847882,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.8/train"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.8,scale_0.8,val,50,50,0,214,0.6400001524264674,0.8253535618577822,0.18535340943131487,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.8/val"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.9,scale_0.9,train,50,50,0,216,0.8099993748719574,0.8154194383589684,0.005420063487011019,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.9/train"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.9,scale_0.9,val,50,50,0,214,0.809999584718954,0.8093272670347861,-0.0006723176841678523,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.9/val"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.1,scale_1.1,train,50,50,0,216,0.833837207344184,0.8096826399015792,-0.024154567442604774,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.1/train"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.1,scale_1.1,val,50,50,0,214,0.834049866010899,0.7936022935105331,-0.04044757250036591,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.1/val"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.2,scale_1.2,train,50,50,0,216,0.7073875563302144,0.7925316569591878,0.08514410062897339,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.2/train"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.2,scale_1.2,val,50,50,0,214,0.7079327190802271,0.7908296362338667,0.08289691715363955,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.2/val"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.3,scale_1.3,train,50,50,0,216,0.6083354131756885,0.7766273381016965,0.16829192492600795,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.3/train"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.3,scale_1.3,val,50,50,0,214,0.6091701921123585,0.7796478028501772,0.17047761073781875,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.3/val"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.4,scale_1.4,train,50,50,0,216,0.5292227749170636,0.7783508700452217,0.24912809512815814,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.4/train"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_1.4,scale_1.4,val,50,50,0,214,0.5301871216168194,0.796122157312579,0.2659350356957596,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.4/val"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_1,side_1,train,50,50,0,216,0.7592503927894265,0.8325929433763667,0.0733425505869401,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_1/train"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_1,side_1,val,50,50,0,214,0.7573825515398454,0.8276468465273233,0.07026429498747798,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_1/val"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_3,side_3,train,50,50,0,216,0.6042095898475388,0.8332882197109455,0.22907862986340663,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_3/train"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_3,side_3,val,50,50,0,214,0.6050521302970098,0.8366229085778363,0.23157077828082645,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_3/val"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_5,side_5,train,50,50,0,216,0.45976814533252225,0.8598344446718001,0.4000662993392779,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_5/train"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_5,side_5,val,50,50,0,214,0.4771764912815392,0.8288639672515008,0.35168747596996164,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_5/val"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_7,side_7,train,50,50,0,216,0.4509322391868804,0.8561907411476143,0.4052585019607339,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_7/train"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_7,side_7,val,50,50,0,214,0.4570004207908339,0.8305703280996364,0.3735699073088025,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_7/val"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_9,side_9,train,50,50,0,216,0.35695846604065434,0.8651631543706405,0.5082046883299861,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_9/train"
kitti,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_side_9,side_9,val,50,50,0,214,0.35537262183073093,0.8680079832375525,0.5126353614068215,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/kitti/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/kitti/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__kitti__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_9/val"
homeobjects-3K,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__homeobjects-3K__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.6,scale_0.6,train,50,50,0,424,0.3600003539466175,0.7904465660955117,0.43044621214889417,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/homeobjects-3K/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/homeobjects-3K/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__homeobjects-3K__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.6/train"
homeobjects-3K,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__homeobjects-3K__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.6,scale_0.6,val,50,50,0,415,0.35999979650226926,0.800183751383245,0.4401839548809758,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/homeobjects-3K/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/homeobjects-3K/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__homeobjects-3K__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.6/val"
homeobjects-3K,42,42,seed042,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__homeobjects-3K__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn50_ctx1_dist0_E1,labels_scale_0.7,scale_0.7,train,50,50,0,424,0.48999964385303724,0.7723691350173076,0.2823694911642704,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(50)/weights/homeobjects-3K/set_densenet_noisy2clean/absn_0050_ctx1/d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(50)/refines/seed042/homeobjects-3K/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(50)__weights__homeobjects-3K__set_densenet_noisy2clean__absn_0050_ctx1__d512_h8_l2_dist0_share0_wL0_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_0.7/train"
