dataset,model,case,labels_dir,class_mode,single_cls,split_mode,effective_batch,effective_imgsz,train_val_during_train,eval_weight_pick,eval_weight_path,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),clean_eval_yaml
brain-tumor,yolo11n,side_1,labels_side_1,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/brain-tumor/yolo11n__side_1__multiclass__DIRECT/weights/last.pt,0.44650628217072785,0.2890837684569169,0.4187559849195435,0.767427974324526,/home/ISW/project/object_detect_refine_sam/_yamls/brain-tumor/data_eval_clean.yaml
brain-tumor,yolov8n,side_5,labels_side_5,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/brain-tumor/yolov8n__side_5__multiclass__DIRECT/weights/last.pt,0.45194021589057554,0.2893412295166435,0.4384179546924255,0.74714963575278,/home/ISW/project/object_detect_refine_sam/_yamls/brain-tumor/data_eval_clean.yaml
brain-tumor,yolo11n,side_5,labels_side_5,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/brain-tumor/yolo11n__side_5__multiclass__DIRECT/weights/last.pt,0.4240269784845057,0.26262744063351,0.43305641988858745,0.7217121958501269,/home/ISW/project/object_detect_refine_sam/_yamls/brain-tumor/data_eval_clean.yaml
brain-tumor,yolov8n,side_9,labels_side_9,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/brain-tumor/yolov8n__side_9__multiclass__DIRECT/weights/last.pt,0.40470187687626863,0.2594448811221562,0.42870848500946024,0.5501194208090759,/home/ISW/project/object_detect_refine_sam/_yamls/brain-tumor/data_eval_clean.yaml
brain-tumor,yolo11n,side_9,labels_side_9,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/brain-tumor/yolo11n__side_9__multiclass__DIRECT/weights/last.pt,0.4123899471777976,0.25366000968469826,0.43976352685573905,0.5357773916905897,/home/ISW/project/object_detect_refine_sam/_yamls/brain-tumor/data_eval_clean.yaml
BCCD,yolov8n,scale_0.6,labels_scale_0.6,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolov8n__scale_0.6__multiclass__DIRECT/weights/last.pt,0.5055681165417044,0.14164861615309646,0.5180226862426148,0.5429957632692871,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
BCCD,yolo11n,scale_0.6,labels_scale_0.6,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolo11n__scale_0.6__multiclass__DIRECT/weights/last.pt,0.43529440685834686,0.11714315152825527,0.754801755014233,0.4453356167641882,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
BCCD,yolov8n,scale_0.8,labels_scale_0.8,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolov8n__scale_0.8__multiclass__DIRECT/weights/last.pt,0.7871038248219087,0.3264179632774787,0.7721765914147373,0.7539702822094848,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
BCCD,yolo11n,scale_0.8,labels_scale_0.8,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolo11n__scale_0.8__multiclass__DIRECT/weights/last.pt,0.7188475512897795,0.2931016877002684,0.8986295682912616,0.6274201988487703,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
BCCD,yolov8n,scale_1.2,labels_scale_1.2,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolov8n__scale_1.2__multiclass__DIRECT/weights/last.pt,0.7964236042792384,0.3577487068712863,0.7491936191865731,0.6985627882637849,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
BCCD,yolo11n,scale_1.2,labels_scale_1.2,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolo11n__scale_1.2__multiclass__DIRECT/weights/last.pt,0.8212893191317772,0.35973158809313543,0.9308071295360621,0.598116169544741,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
BCCD,yolov8n,scale_1.4,labels_scale_1.4,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolov8n__scale_1.4__multiclass__DIRECT/weights/last.pt,0.7744382143036486,0.3325067801736944,0.7218747884903708,0.634283545911453,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
BCCD,yolo11n,scale_1.4,labels_scale_1.4,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolo11n__scale_1.4__multiclass__DIRECT/weights/last.pt,0.7417983187746978,0.31098506660175107,0.9438902471881118,0.5470304516467007,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
BCCD,yolov8n,side_1,labels_side_1,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolov8n__side_1__multiclass__DIRECT/weights/last.pt,0.7798933113512639,0.3393578055720118,0.7496589840241515,0.7370912586859432,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
BCCD,yolo11n,side_1,labels_side_1,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolo11n__side_1__multiclass__DIRECT/weights/last.pt,0.7654266556025923,0.32833423194849887,0.932758132067304,0.5976167198627785,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
BCCD,yolov8n,side_5,labels_side_5,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolov8n__side_5__multiclass__DIRECT/weights/last.pt,0.7628424079497047,0.2975194854021815,0.693451295887901,0.6493327751916338,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
BCCD,yolo11n,side_5,labels_side_5,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolo11n__side_5__multiclass__DIRECT/weights/last.pt,0.8850975399666261,0.5968798808462119,0.9048663984148577,0.6253270538984824,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
BCCD,yolov8n,side_9,labels_side_9,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolov8n__side_9__multiclass__DIRECT/weights/last.pt,0.774003146624886,0.28337129301126074,0.7321515130766117,0.5898198460265817,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
BCCD,yolo11n,side_9,labels_side_9,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/BCCD/yolo11n__side_9__multiclass__DIRECT/weights/last.pt,0.8946899482717404,0.6111305085259412,0.8842555199603507,0.6398110761869252,/home/ISW/project/object_detect_refine_sam/_yamls/BCCD/data_eval_clean.yaml
signature,yolov8n,scale_0.6,labels_scale_0.6,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolov8n__scale_0.6__multiclass__DIRECT/weights/last.pt,0.9936111111111109,0.9000070458450269,0.986051191895835,0.9428571428571428,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
signature,yolo11n,scale_0.6,labels_scale_0.6,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolo11n__scale_0.6__multiclass__DIRECT/weights/last.pt,0.9567851377257593,0.897253072346996,1.0,0.9265418796407455,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
signature,yolov8n,scale_0.8,labels_scale_0.8,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolov8n__scale_0.8__multiclass__DIRECT/weights/last.pt,0.946994802734325,0.7542601078526061,1.0,0.9306269028949676,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
signature,yolo11n,scale_0.8,labels_scale_0.8,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolo11n__scale_0.8__multiclass__DIRECT/weights/last.pt,0.9845031055900622,0.8927249511170148,0.9992592219629238,0.9428571428571428,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
signature,yolov8n,scale_1.2,labels_scale_1.2,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolov8n__scale_1.2__multiclass__DIRECT/weights/last.pt,0.9936111111111109,0.9000070458450269,0.986051191895835,0.9428571428571428,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
signature,yolo11n,scale_1.2,labels_scale_1.2,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolo11n__scale_1.2__multiclass__DIRECT/weights/last.pt,0.9845031055900622,0.8927249511170148,0.9992592219629238,0.9428571428571428,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
signature,yolov8n,scale_1.4,labels_scale_1.4,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolov8n__scale_1.4__multiclass__DIRECT/weights/last.pt,0.9096438209573111,0.5018357475092687,0.978990212222012,0.7142857142857143,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
signature,yolo11n,scale_1.4,labels_scale_1.4,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolo11n__scale_1.4__multiclass__DIRECT/weights/last.pt,0.9053938335337182,0.5050060631329087,0.9617070072294748,0.7176662592883214,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
signature,yolov8n,side_1,labels_side_1,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolov8n__side_1__multiclass__DIRECT/weights/last.pt,0.9454111842105264,0.8089246905500383,0.9928980105572959,0.9428571428571428,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
signature,yolo11n,side_1,labels_side_1,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolo11n__side_1__multiclass__DIRECT/weights/last.pt,0.9694989988682858,0.8318977783143826,0.989323905956695,0.9428571428571428,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
signature,yolov8n,side_5,labels_side_5,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolov8n__side_5__multiclass__DIRECT/weights/last.pt,0.8359507542249088,0.43725659689372803,0.0032380952380952383,0.9714285714285714,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
signature,yolo11n,side_5,labels_side_5,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolo11n__side_5__multiclass__DIRECT/weights/last.pt,0.6524047616199593,0.3752827575850032,0.008024249588500138,0.9142857142857143,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
signature,yolov8n,side_9,labels_side_9,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolov8n__side_9__multiclass__DIRECT/weights/last.pt,0.7073031022320156,0.4436273147691919,0.0033333333333333335,1.0,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
signature,yolo11n,side_9,labels_side_9,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/signature/yolo11n__side_9__multiclass__DIRECT/weights/last.pt,0.7144085495091783,0.2688054287133021,0.0033333333333333335,1.0,/home/ISW/project/object_detect_refine_sam/_yamls/signature/data_eval_clean.yaml
medical-pills,yolov8n,scale_0.6,labels_scale_0.6,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolov8n__scale_0.6__multiclass__DIRECT/weights/last.pt,0.9822675614669154,0.7682013918987433,0.9969942237560496,0.8313117833930564,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
medical-pills,yolo11n,scale_0.6,labels_scale_0.6,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolo11n__scale_0.6__multiclass__DIRECT/weights/last.pt,0.900131833018675,0.6548928081557176,0.057681159420289854,0.9974937343358395,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
medical-pills,yolov8n,scale_0.8,labels_scale_0.8,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolov8n__scale_0.8__multiclass__DIRECT/weights/last.pt,0.958771150454929,0.26928400665721813,0.3981894065800876,0.974937343358396,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
medical-pills,yolo11n,scale_0.8,labels_scale_0.8,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolo11n__scale_0.8__multiclass__DIRECT/weights/last.pt,0.900131833018675,0.6548928081557176,0.057681159420289854,0.9974937343358395,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
medical-pills,yolov8n,scale_1.2,labels_scale_1.2,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolov8n__scale_1.2__multiclass__DIRECT/weights/last.pt,0.9304154815525661,0.48237091353943384,0.9895136916915217,0.47299733268837313,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
medical-pills,yolo11n,scale_1.2,labels_scale_1.2,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolo11n__scale_1.2__multiclass__DIRECT/weights/last.pt,0.8485246999008609,0.38464870855968886,0.056666666666666664,0.9799498746867168,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
medical-pills,yolov8n,scale_1.4,labels_scale_1.4,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolov8n__scale_1.4__multiclass__DIRECT/weights/last.pt,0.7771893997196067,0.20229616907137965,0.9039779479805305,0.5426800802182881,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
medical-pills,yolo11n,scale_1.4,labels_scale_1.4,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolo11n__scale_1.4__multiclass__DIRECT/weights/last.pt,0.588799360300108,0.12422469294844393,0.05246376811594203,0.9072681704260651,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
medical-pills,yolov8n,side_1,labels_side_1,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolov8n__side_1__multiclass__DIRECT/weights/last.pt,0.9548794326406208,0.6023105966295875,0.9580432291396195,0.8584248861183305,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
medical-pills,yolo11n,side_1,labels_side_1,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolo11n__side_1__multiclass__DIRECT/weights/last.pt,0.8712405940919509,0.4801825842226061,0.057681159420289854,0.9974937343358395,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
medical-pills,yolov8n,side_5,labels_side_5,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolov8n__side_5__multiclass__DIRECT/weights/last.pt,0.9223844065943789,0.4789158480931687,0.057391304347826085,0.9924812030075187,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
medical-pills,yolo11n,side_5,labels_side_5,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolo11n__side_5__multiclass__DIRECT/weights/last.pt,0.8980710165695447,0.4295343610005136,0.057391304347826085,0.9924812030075187,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
medical-pills,yolov8n,side_9,labels_side_9,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolov8n__side_9__multiclass__DIRECT/weights/last.pt,0.6934436709707593,0.2168098437515739,0.05710144927536232,0.9874686716791979,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
medical-pills,yolo11n,side_9,labels_side_9,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/medical-pills/yolo11n__side_9__multiclass__DIRECT/weights/last.pt,0.6611577219999359,0.20098130813097045,0.057391304347826085,0.9924812030075187,/home/ISW/project/object_detect_refine_sam/_yamls/medical-pills/data_eval_clean.yaml
VOC,yolov8n,scale_0.6,labels_scale_0.6,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolov8n__scale_0.6__multiclass__DIRECT/weights/last.pt,0.16495964672275149,0.03651901920296569,0.27740254155964583,0.26125808082220275,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
VOC,yolo11n,scale_0.6,labels_scale_0.6,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolo11n__scale_0.6__multiclass__DIRECT/weights/last.pt,0.16324107147277928,0.036382650675826,0.27055991076712727,0.265712061921066,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
VOC,yolov8n,scale_0.8,labels_scale_0.8,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolov8n__scale_0.8__multiclass__DIRECT/weights/last.pt,0.530066369775708,0.2655177222465867,0.6106799571295127,0.5406768449378608,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
VOC,yolo11n,scale_0.8,labels_scale_0.8,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolo11n__scale_0.8__multiclass__DIRECT/weights/last.pt,0.5214721156251085,0.26112297599471734,0.604356951098722,0.5535263318350594,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
VOC,yolov8n,scale_1.2,labels_scale_1.2,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolov8n__scale_1.2__multiclass__DIRECT/weights/last.pt,0.5202730501328732,0.3171612114432472,0.6263183650888617,0.5296959857446499,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
VOC,yolo11n,scale_1.2,labels_scale_1.2,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolo11n__scale_1.2__multiclass__DIRECT/weights/last.pt,0.5166361958715502,0.3162735571097799,0.6108610036902788,0.5490113202854113,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
VOC,yolov8n,scale_1.4,labels_scale_1.4,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolov8n__scale_1.4__multiclass__DIRECT/weights/last.pt,0.4748847080636069,0.27055816169660524,0.5742881591202808,0.5074044004209938,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
VOC,yolo11n,scale_1.4,labels_scale_1.4,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolo11n__scale_1.4__multiclass__DIRECT/weights/last.pt,0.46340546388805104,0.2531233841830851,0.5685381013355251,0.5087299432880121,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
VOC,yolov8n,side_1,labels_side_1,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolov8n__side_1__multiclass__DIRECT/weights/last.pt,0.5357661535970504,0.3262353780400695,0.6323993618304473,0.5353166057411387,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
VOC,yolo11n,side_1,labels_side_1,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolo11n__side_1__multiclass__DIRECT/weights/last.pt,0.5368963864631522,0.327103759780136,0.6270297730736691,0.5549574434344902,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
VOC,yolov8n,side_5,labels_side_5,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolov8n__side_5__multiclass__DIRECT/weights/last.pt,0.5308999145406722,0.31809632941343335,0.6211442214728107,0.5291833329068701,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
VOC,yolo11n,side_5,labels_side_5,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolo11n__side_5__multiclass__DIRECT/weights/last.pt,0.4465109145078755,0.2341211564950139,0.5279725875534829,0.48394148438410695,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
VOC,yolov8n,side_9,labels_side_9,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolov8n__side_9__multiclass__DIRECT/weights/last.pt,0.3259307182089356,0.15472885901148964,0.40297173239241396,0.38332321367449385,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
VOC,yolo11n,side_9,labels_side_9,multiclass,False,explicit,32,640,False,last.pt,/home/ISW/project/object_detect_refine_sam/VOC/yolo11n__side_9__multiclass__DIRECT/weights/last.pt,0.3248312704345929,0.15476159505214623,0.38034467884730366,0.3896145076272932,/home/ISW/project/object_detect_refine_sam/_yamls/VOC/data_eval_clean.yaml
